Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Target
15.093999133256247,-1.3023271883260445,21.641503037727162,-8.395352566910413,-27.740553868355907,25.504037622751262,8.322570835372096,11.795655347691408,17.073258371762105,-7.938496386913235,3.23133611871685,6.1273879883919635,99.13884838411575
16.141719976745822,-5.279373832616,14.865295627873273,-4.677092809756227,-22.399913774548615,18.500436014943844,2.958702915337133,4.680821965076789,21.48448625530403,-1.8455181660327684,3.2005179259699688,6.537895648465811,83.26416249691962
0.20603332894888737,2.021702962341423,6.890109573338419,3.2313784893548023,-15.390483064043421,16.109192969507767,-0.3660156833051982,4.978611860788167,21.511358190683524,-16.0086257581764,3.0066481879487426,7.210658513266903,20.910641215395717
3.781894846523249,-13.82942117182758,7.446637357350966,0.5335819564640341,-22.74189539281004,19.84159886308436,10.74338718587727,13.589657044088424,24.811010667549,-2.71416728616126,-4.180635273076857,4.024635664147022,63.124500065455216
11.662773922007757,-14.423610533078573,21.813357470502453,-2.5477162658715677,-16.684583286328884,26.899445379609343,-3.0545885487747793,-1.3040381956936873,18.351101997407387,-3.0390658959169286,-0.9946830166098365,7.173265629908151,115.60937688534786
9.215420313464204,-1.6120661420816358,5.79669867514939,12.601698707409874,-25.871400010300352,19.15136715195186,8.156365409404867,-2.3353539148347817,17.138924945109597,0.9442818524422343,-6.85350241099705,6.474876504347613,50.26042365897548
10.86565030089787,-1.1114114042359517,14.942343277894865,7.245312720292544,-23.841172526061534,12.577546350111561,21.927355810254276,12.101770933041706,18.528942256846026,-4.6910075122156165,8.72256133029434,6.641159655048684,77.48380337920007
6.257093383303729,-6.627622012858447,37.019782136239435,3.038834116506409,-29.87648455442433,21.26652877639216,15.042697208941423,16.884890335228754,21.375432515830965,11.56876426182119,-5.587812712131741,5.198910664544085,138.46519435196765
15.804628380995492,-3.535562860935457,19.498771374736855,4.422021539658238,-31.607880859395777,21.17580632378823,10.517416680678956,17.059754630052943,15.603382282762983,-18.103940927336804,5.226190890997994,5.957203560406071,107.08584673557895
15.244674701678717,-1.739570388219596,21.72832830778908,2.0587172798068467,-21.65021665014798,17.782679055166362,-0.2228990346081403,13.143762698526212,18.933954530834505,-13.64568576114558,-3.2724362981598474,5.102829964776648,109.56906967914394
11.322138933532214,-9.86015094701806,7.505863239110569,-2.6290008310017976,-15.818803743239107,24.65390305635266,8.341051179779157,19.054378605226034,19.0259211323177,-11.787946805249133,1.2490127492292655,0.4786534738414625,67.49786407555182
17.170499253281402,-9.302752977559138,6.194523916589253,8.202937758018525,-19.375841535513622,5.881740219610441,2.271711643164303,9.425999984260656,22.441106345637376,-3.9783127583976223,-1.0962476313354512,8.468478580440312,78.88831021831227
13.534698792319313,-4.632850383133785,22.150856065768554,7.352373754681985,-11.345852050334837,20.88623911827074,20.74561862267016,8.10716559597121,17.500322320941848,-10.275326312317432,-1.6353436685406477,7.310586860439951,116.12067990407462
6.222657533264906,-0.9120169207931266,13.647321195341133,-6.059504873978586,-21.12658409590534,23.308963834642306,4.930369786025439,10.3802554737234,18.534269210617058,-13.616379526841008,1.6837024168994057,5.153072591119786,44.638919167761614
12.990437660607316,-11.694068016248494,25.13055198987687,4.389472933934552,-32.00470990211366,10.646542724867093,2.354959013589948,12.790047885897883,20.30707068087017,-7.933681525595438,-2.33257254003321,6.670967684759174,129.9097972450649
5.673813542522767,-6.652090085873756,17.003113835057693,4.912924203792731,-16.485278861307393,10.451239516672802,7.045216566202299,37.77107353018708,17.29466877593595,-16.182250138796903,-6.78152306654406,3.190505658126164,75.35146212170814
15.799405725952727,-6.893191195750658,43.92318033957647,1.7903993849270117,-25.445041534949514,24.521130153655253,2.390062410924574,9.370297866297648,16.81394111376779,-0.541102471281361,-0.7144849390793119,2.723827574024111,182.19354539868573
10.683098872931255,-3.4440752528527168,12.149049119262148,13.25987399345614,-17.860134977761717,25.52092633779138,10.787079259076776,11.98278627237326,23.881195122873436,-1.0241833965053355,4.6507870546179415,3.522844498719934,81.5095452149928
9.939460369695048,-5.666365457537072,18.94329695955633,12.74533209083414,-33.04597592145666,26.571695748870763,23.874167446699524,22.809072629216704,20.399246719136276,-14.445621312870962,0.04939102656395575,4.143976603086202,107.25445333849416
7.20562048519803,-8.464350981103397,9.610815727734842,1.5259385459211516,-20.385037078017135,14.932208856404486,8.90125216866548,14.589650283832324,22.14156714812226,3.782582651529161,-3.9596277978755756,4.691803927505776,59.38831104391363
17.695700901583745,0.88222672782359,24.802915320873502,2.2593826395241683,-14.227598093215713,20.00165766979815,1.2258283734668796,-0.9320593540685369,20.846213608345458,-15.001528187808221,11.56883226570005,1.0076632137601917,120.88924286591542
10.10662571421254,-8.429838232973054,20.137234515647336,1.7024972705524672,-14.9972419735991,20.75126590097709,7.537826213685975,22.681745414789788,18.612771810759455,-8.232255468753653,0.015043214873398013,-0.66917367497709,100.68385177059253
8.597715527565606,-7.142473625624328,9.08203966668804,0.41727921826474823,-20.231959985954486,9.18142210974925,-1.6473685457870442,12.990001608343814,17.319845927422627,-1.7133335877009614,-3.5837248005449083,1.1720400006728298,50.91450605496728
9.017624255481076,-13.910541430757155,14.160503943286248,-1.0498490269798637,-18.976150382548088,19.753268058387686,32.55877360178722,-8.979723182288499,17.428222294268483,-3.0792276135056715,8.983325503467606,2.397753704573909,86.37417688911565
13.891812511915946,-9.338054306459995,27.482553675890195,5.719083311381837,-21.783972798865268,19.648078074119333,23.705927030042314,7.910529506737818,16.977977274082058,-16.9498081575705,-7.278744366599724,7.954713495756517,145.95980581831628
12.972214237244732,-2.9330227177983095,26.535125168811682,12.615876058494672,-20.5314560789949,23.087611002495354,19.134495690453306,5.732825395216431,16.99050623705675,0.15710676086056763,-3.9266006001276246,-0.5767781087287842,131.27282165597958
13.232822722326809,-3.9511701721646606,5.507615584145764,10.665448372585937,-14.7057006965417,15.62069523790303,15.04396797479032,7.440838697510282,16.857648275668446,-4.041426403471612,4.261603269585656,6.394398020666643,62.08818950408128
13.332508345154409,-2.4984119677525993,12.987830587526215,7.057679973956383,-23.375392061315548,25.951763936583344,7.47621850103025,10.49338663582873,20.98979292958077,12.50101310882889,-3.9957127616166193,1.7817633572400529,79.62219170376095
22.76092080452949,-2.751210064259144,31.028239163741034,-8.097262790525784,-22.758289520898757,19.317105055942708,7.658395291547711,15.758547821439755,16.379858034404382,1.4318485033308725,3.0424714475256396,3.5205907773672447,144.8135102903468
8.718477603207823,5.253018422810245,15.344395293367699,-5.524747330787484,-28.60028021146714,28.555966146327478,7.02312035271095,19.542309507189238,22.611353328587285,8.890663819511259,3.5773118017028174,5.109456623628924,58.788797299462054
8.135258166421462,-9.516360219860148,18.109572282008642,8.361505105767442,-14.580228336433926,23.094972383329484,28.459764564579476,19.795586347000103,20.91935524813247,-11.664843401739736,8.64928061620905,4.7299281322951945,95.98025377655908
6.473518043453183,-14.055997490511897,24.762312416586013,10.993988634334315,-20.66725014840999,20.436166194116126,7.256155427620439,21.8739957074851,20.70464683186176,-17.075696369109124,4.434521433308975,6.357855182803018,113.01222114760958
14.352921490583954,-11.092974542316828,6.1561928079516495,5.941349206512145,-26.60640982040268,12.160026087641153,4.186321429931044,9.347788463264674,19.553549754421834,7.654954461984474,-1.939500782172089,-2.9063485429656915,79.1691613238733
17.180039314501453,-9.286103467805342,9.251549406460661,1.8669776233125506,-13.474041472070272,11.376945449853611,7.97922221401798,-3.7792307751691343,20.026233013417936,-0.6708121638785922,-3.106154437916683,10.032320217719931,88.9353036356491
10.330274367494507,-10.695943117408154,14.109915374657456,9.727686485103913,-19.289219542874484,27.938756165158676,13.108999459202865,-6.651657580016074,17.803320445633364,11.935945164472534,-4.44518530388164,7.017105298496473,92.0120366298982
6.328116478258314,-5.133216737422802,26.163762978334027,6.888965028885634,-23.670811932037246,23.838448443599937,-19.90005712086523,16.116287198587624,16.690370230597757,5.942920128123715,-4.698740103341106,2.72748869070337,108.6134121314169
6.414503274476482,0.903525363191032,24.705789848901148,8.708965599959072,-13.37476891138233,17.24510776384481,12.08842360629432,10.320924897137234,17.745381758412897,5.462915124841286,1.6318292189705192,6.521071929067867,91.55929716525941
14.543676698963479,2.398416668841138,22.339704471938667,-5.48690902930819,-21.146388623194046,16.49821518066495,-12.142821405589117,21.141174742563656,15.450095085489961,0.2465501899114142,-7.468267502073012,8.03670509455281,102.94194066626888
15.054336132621192,-2.9943153636714253,15.565371477128028,4.943779867479646,-28.879409870057874,20.119695359290528,20.992029551109308,13.95944352912868,20.13652484659002,-10.932777222067322,0.6558991864354,13.245469977551869,85.50691483847254
13.951580061396536,5.531981815895232,25.57181465747872,11.729845846474774,-12.959806054829023,11.234130816890907,-5.388254067705656,-1.4506074154708308,16.278957309497795,-12.248062794042436,-8.104166941344104,6.965232353808023,112.43849221957929
7.290599631863488,-7.477265524997942,15.45901335275194,5.816715367174659,-24.286245300679226,16.20975883953125,2.21294483191494,6.5387714096450775,20.6490072100908,-20.899163494849017,1.0581628405418873,4.117582595742143,80.58060761048964
12.237689382278326,-14.124205726476262,21.221343960802603,7.811886652799178,0.02396657343967945,22.334768358203856,-6.980499670733723,13.712057433813483,20.723681697983043,-8.096471273822651,-2.3142420304641966,3.965387377313024,119.78719621499675
11.601300647375098,-0.13547066602254176,23.856154311384447,3.4883209069403844,-21.802781186893807,23.093256961722208,23.70534565823727,3.001818227775151,19.610943895008965,-3.7247850643066216,2.6327578166919174,1.4739345428191748,103.89756492844121
12.163440816688519,-15.197570797868643,30.045705554456344,3.8188082499171445,-31.688724906521102,16.77444011564494,8.740707878174497,21.195575169528137,17.582067255739116,-4.492182341206748,-11.340696172879273,7.705028876445301,141.4517139735496
15.760709917502428,-9.553571510085263,16.218692174986042,9.96583148803875,-7.9474846467116524,27.935250403361557,27.219446042485668,7.677267321252565,16.683610677069144,-3.4958563566215166,3.947897912640501,5.943891759028444,107.56214495731109
12.19048316444179,-2.911999975542588,13.803024085705417,0.14011498609419393,-19.350457523277417,24.78681709713323,25.249509715208855,8.501780520623987,17.001374347948264,-21.76736904061304,0.02472333739911984,6.20638989458744,71.52166440166329
14.699753270682322,-6.154323761234814,26.877153888912826,-0.3238364449205964,-17.384000014035458,14.502551939494941,19.153138778035757,-0.4086497646162819,16.476100200130574,-1.9510100543456517,-1.982550580330285,5.524551544907343,125.45482748993072
11.330672053833759,-6.6156565767666775,27.482694104969596,1.0484489917157798,-16.591216022290176,11.62749897244574,-2.727116399427789,24.896398864471095,18.892337772658934,9.386099958969968,2.1726894116806457,-2.241490158580505,128.63752889768614
12.551586904411396,-11.77132780688407,12.377340245640207,3.427030925100265,-27.56426601937359,22.232875402524638,10.20788689206726,9.379859678357267,18.63233118393408,-10.41589751726206,1.8466752986539536,1.9709769029138169,91.53012309098365
14.437288726634494,-5.677324463369497,7.947546155551756,-4.3182433161425235,-32.64040334487257,16.30959848704028,20.118262499994742,12.756893442580377,23.970738682131664,-15.854408913465601,-5.792329591469061,-2.96337332003596,58.668113580467654
2.92781612097618,-0.3933777529940041,26.277421006787044,6.782117918866298,-6.6913492905022345,15.232442799440454,12.051331923701728,5.368568239710036,23.842484738742396,-17.04326496037867,0.6385215791817359,5.759165861408899,90.89114282390513
9.196525072175666,-5.517054097679617,3.7146551867229842,2.5370985307944567,-28.840745648630786,20.125402515555415,5.789544823625727,7.995827169401654,22.966291133630758,-9.025830033536542,3.048722339257831,2.706845634421551,44.30185695736436
8.366005300708514,-9.945377649491846,3.311835236730216,7.363559609190353,-8.679604554358981,22.94058969494049,11.743531657074673,12.874836234650896,18.395433009402826,-6.844397497362663,-6.696010337856646,4.345423677401124,48.3409672006756
7.437368539918358,-12.11899399323107,14.546885257055845,-6.731535219255074,-15.67964711609282,23.35192350698048,12.537232273313405,13.751212160183396,15.177183388843659,-2.043258159894436,0.8355477927656224,3.971991767094242,72.7545309784098
9.441925424359292,-9.83791737698979,16.682164921325224,7.381737099259202,-17.891678429422683,19.174476314835903,-3.350408459706827,14.741034392577596,19.411465724024136,2.903837336459273,5.026556506134496,9.611871765602418,100.77970359647436
19.196904646270838,-3.5775475894871605,7.51440566911165,9.65463988438145,-21.943259003031173,5.854723813500392,4.163468392064095,17.76295446607698,18.268113800290024,-11.889135930709752,0.6963066242102854,3.0977617681429903,75.1503289808529
6.186622837698213,-3.8313706661718503,17.624064298094584,5.395200451635382,-4.454209829025297,24.273298804602067,14.232849024091333,15.55439545098087,19.02466521353814,-8.08320377521979,-1.990374113246321,3.3868469579421534,80.52268436008282
16.294450599491846,-9.790584272064748,17.975868871037562,3.4581943032514357,-23.357169967358768,14.290981708243223,16.058958860979537,14.52767703315104,20.06659652521589,-17.64478873769854,-5.758028495601785,1.9339408112044487,103.04835598686553
1.6839003216258277,-17.13603138879775,12.085416359373042,7.418152485558391,-23.181237484514828,20.610133065276983,10.850892834046173,6.16715458871546,20.785971254158813,1.1753764276875671,-4.629063352986764,1.784021470848058,73.57747957157764
9.112681326615174,-3.4333785565031905,31.912112467400867,9.34423494464812,-14.755638283075283,18.16891383153286,5.475592044217026,9.170111255150474,14.215207563741778,-7.011850669903047,-1.7172162971767029,3.5733450471291675,126.83411883763806
11.855178562673737,-10.296862220096058,19.263742360112325,5.795275324954575,-23.231429607770878,31.58574723642289,7.257664114522251,2.2093126406617625,22.353256573160586,-5.737780844931095,3.235091652286679,3.261264028668692,110.72266317544792
14.188929342035255,-2.032004897439048,24.774593386747583,6.149528559442818,-25.363086361377576,30.530187550077375,2.6161933513977305,7.265423350465117,21.458766533335325,7.402880112236,2.464594505459114,5.30574732436335,127.5827207092913
14.877831195021658,-9.559335453432885,4.389105263103403,11.172116258244362,-19.353977656682673,16.25628690092717,7.9831922699542375,13.704136533318124,17.40438452090306,-2.8350429725199264,-1.6973839066145966,0.13884123031771178,73.36984522655752
15.330400386767565,-10.766642204506354,4.321049919393083,6.924825389100835,-14.657135603686278,11.237254074156372,15.858269587332291,13.524842172260666,21.278500484572906,10.686891032865594,-3.4851595679228247,1.3471730599564893,79.65122588651451
9.03640847285513,-4.823247142172637,19.50272884168321,-0.47850157864405185,-7.150403876701853,11.680751489511161,28.883423822430554,15.342068025663698,18.25662383591529,2.6240986697752584,-2.581017266229966,5.317932287375115,91.41370879373696
8.410208489859883,6.659264619167466,30.503447004198804,9.321540824736992,-5.865932037693192,20.40139925862538,-1.0972902966287688,20.960037513992383,19.015580918702693,-7.389718159583319,4.820925707460318,1.109251716718751,112.30363832769923
15.686570633641097,-1.719657821541995,7.9088838176381,2.7292473346553248,-30.263607606564968,15.801109332905849,19.2974490085344,1.6132530658863864,18.533410751080428,-13.246231173376527,-6.420467146669871,4.257957856549518,62.46514192920068
9.903958543500401,-4.911546579132242,17.005033595524505,3.4736703894942442,-12.419731592605608,12.56131222627954,12.001612477524692,-2.2331222143263467,17.006422454236905,-5.097424771744436,0.04706947665722608,5.172014772689154,91.47177568068933
3.927899509966055,-3.7519432231582446,6.133048168037398,3.822626538405091,-25.18166018388636,15.892262793079349,-4.373903218467625,8.91089712852564,15.59969799219246,4.949652651169178,-2.305665179668393,3.9862253611027043,39.037243480182724
4.71266492004919,-14.741929698644558,10.206464470391724,7.909669567525214,-24.867649536911845,21.419901849334106,8.035749553969831,20.983804856720404,26.160877755966766,-15.575074779750391,2.646179977928242,3.7541864512263032,65.63565455817017
5.891115092580551,-11.46688661207342,17.397289864047856,11.6079049150061,-22.381228772166622,18.417805154257685,7.340011590732215,20.756415268618927,20.587176493022874,-8.892676112255163,-1.0574495361334073,4.965003489830328,88.81301095686096
13.698108483596345,-18.699495413395972,11.989011308359025,3.4316539959135186,-22.782266586138043,16.126351350824624,8.828730227767087,12.117764107517402,19.28990578164676,-10.814359234852892,-5.462456043723594,2.173965978177562,98.23359231165026
11.743154092997163,3.3891705160372947,5.577586771949177,11.524499585505614,-25.719528984985967,16.837988678355742,17.490058795320202,8.756544307460432,23.722384276682448,-7.325423318672329,6.423294059174992,9.603932093008574,45.88972234445671
14.763525729293313,2.334491232994538,5.400967462043283,4.096243762420536,-33.626742555426546,17.943403510815923,25.14194698694202,12.555288651143163,14.470968668051864,-0.3331156681017453,0.706234413541198,2.612725879296474,52.188931304114256
